flow,product,component,AlAndAlAlloys,CuAndCuAlloys,MaterialShadowWEEE,aggregateBinderMixedMaterials,bitumen,carbon,ceramicComposites,concrete,ferrousMetals,glass,glassAndCeramics,ironWroughtAndCast,non-ferrousMetals,oil4,otherFerrousAlloys,otherMetalsAndMetalAlloys,otherMinerals,otherOrUndefinedMaterials,otherOrganics,plasticComposites,plastics,polymerPA6GF30,polymerPPGF30,polymerPPTF20,polymerPPTF30,reinforcedPlastics,sand,steelAndSteelAlloys,undefinedAndMixedMaterials,wood,total
WEEE_generatedDedicated,WEEE_Cat4b,electricEngine,0.183742765941758,0.415668731758187,,,,0.166387938905192,,,0.316858989196263,,,,,,,,,,0.155022454490884,,0.130083037988342,,,,,,,,,,1.3677639182806258
WEEE_generatedDedicated,WEEE_Cat4b,filterFoamBased,,,,,,,,,,,,,,,,,,,,,0.532814468533179,,,,,,,,,,0.532814468533179
WEEE_generatedDedicated,WEEE_Cat4b,gear,,,,,,,,,,,,,,,,,,,,,0.468844204151865,,,,,,,,,,0.468844204151865
WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEairCondenser,,0.243920211685479,,,,,,,,,,,,,,,,0.363652962109386,,,0.387558479379159,,,,,,,0.100752729196769,,,1.095884382370793
WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEfan,0.458053286078656,0.0458443805064714,,,,,,,0.150809279087571,,,,,,,0.157437264386198,,,,,0.12965374355868,,,,,,,0.309085728024664,0.524662578030554,,1.7755462596727944
WEEE_generatedDedicated,WEEE_Cat4b,heatingCoolingEEEheatSink,0.191263042272183,0.062481660181883,,,,,,,0.446391913451931,,,,,,,0.0515564268929181,,,,,0.558309380829752,,,,,,,,0.0140761739919463,,1.3240785976206135
WEEE_generatedDedicated,WEEE_Cat4b,inductor,,0.0234353988553944,,,,,,,0.078054025029376,,,,,,,,,,,,0.552116001609054,,,,,,,,,,0.6536054254938245
WEEE_generatedDedicated,WEEE_Cat4b,keyboard,0.131385082891545,0.378475177313211,,,,,,,0.0948067299803468,,,,,,,0.388928617282896,,,,,0.200890466865781,,,,,,,,0.16891005258446,,1.3633961269182397
WEEE_generatedDedicated,WEEE_Cat4b,knob,0.288402077554646,,,,,,,,0.101475662146474,,,,,,,,,,,,0.354064849306204,,,,,,,,,,0.7439425890073239
WEEE_generatedDedicated,WEEE_Cat4b,lenseAssembly,0.438674987728295,0.200917243939866,,,,,,,0.136655409733571,0.265743970251609,,,,,,,,,,,0.399710078233698,,,,,,,,0.531731588623718,,1.9734332785107571
WEEE_generatedDedicated,WEEE_Cat4b,lightingFlash,0.44722999619232,0.394233831898926,,,,,,,0.0911311798787425,0.0911095742253605,,,,,,,,,,,0.3745236561129,,,,,,,,0.242512210256721,,1.64074044856497
WEEE_generatedDedicated,WEEE_Cat4b,magnetPermanent,,,,,,,,,,,,,,,,,,0.064092079831884,,,,,,,,,,,,,0.064092079831884
WEEE_generatedDedicated,WEEE_Cat4b,mainboardInclCPUgpu,0.229053643451189,0.569984215339106,,,,,,,0.388765823055382,,,,,,,0.213203807942754,,,,,0.0110935047747308,,,,,,,,0.186802279002122,,1.5989032735652837
WEEE_generatedDedicated,WEEE_Cat4b,non-electricCoil,0.275087209029624,,,,,,,,0.296526565832908,,,,,,,,,,,,0.575364231394345,,,,,,,,,,1.146978006256877
WEEE_generatedDedicated,WEEE_Cat4b,onOffSwitch,,0.364940234824418,,,,,,,,,,,,,,,,,,,0.013299389598932,,,,,,,,,,0.37823962442335
WEEE_generatedDedicated,WEEE_Cat4b,otherElectricCompUnspecified,0.154025804387974,0.172698497998375,,,,,,,0.0212234375001802,0.266001389899169,,,,,,0.153849103794344,,0.488078091523959,,,0.0707192389094833,,,,,,,,0.107346960128647,,1.4339425241421315
WEEE_generatedDedicated,WEEE_Cat4b,otherNonElectricCompUnspecified,0.536488101275044,0.534065901769627,,,,,,,0.513788054988285,,,,,,,,,,,,0.119521840232781,,,,,,,0.258373267695762,0.284077716429067,,2.246314882390566
WEEE_generatedDedicated,WEEE_Cat4b,passiveJunctionBox,,0.542340060355854,,,,,,,,,,,,,,,,0.0157998166424459,,,0.470040763705189,,,,,,,,,,1.0281806407034888
WEEE_generatedDedicated,WEEE_Cat4b,pcbWEEECat,,,,,,,,,,,,,,,,,,,,,0.0881114417755205,,,,,,,,,,0.0881114417755205
WEEE_generatedDedicated,WEEE_Cat4b,powerSupply,0.273174615420967,0.0213169716268256,,,,,,,0.21531126430047,,,,,,,0.309140005474371,,,,,0.591954104230394,,,,,,,,0.126487062472624,,1.5373840235256515
WEEE_generatedDedicated,WEEE_Cat4b,pump,,,,,,,,,,,,0.128862785611878,,,,,,,,,,,,,,,,0.422685041657135,,,0.551547827269013
WEEE_generatedDedicated,WEEE_Cat4b,refrigerant,,,,,,,,,,,,,,,,,,0.413004825191227,,,,,,,,,,,,,0.413004825191227
WEEE_generatedDedicated,WEEE_Cat4b,remoteControl,0.273922670090548,0.225891649503618,,,,,,,0.564450938189345,,,,,,,,,0.161490672702691,,,0.0522038439176201,,,,,,,,0.41090467070292,,1.6888644451067418
WEEE_generatedDedicated,WEEE_Cat4b,rotor,,,,,,,,,0.334418636970794,,,,,,,,,,,,0.389439813056097,,,,,,,,,,0.723858450026891
WEEE_generatedDedicated,WEEE_Cat4b,screw,,0.561316855273913,,,,,,,0.0473943522641854,,,,,,,,,,,,,,,,,,,,,,0.6087112075380984
WEEE_generatedDedicated,WEEE_Cat4b,sensorUnspecified,,,,,,,,,0.439515968567261,,,,,,,,,,,,0.503146236717131,,,,,,,,,,0.942662205284392
WEEE_generatedDedicated,WEEE_Cat4b,shadowComponentWEEE,,0.125110949753101,,,0.111173255336678,,0.424416793740187,0.277933333720801,,0.3034972412669,,0.214350165653176,,0.532436822041703,,0.466029305131171,,0.32009099716305,0.184187141523144,0.579684426779571,0.501319695655797,,,,,0.380670213682048,0.307139992453198,0.573879438473988,,,5.301919772374513
WEEE_generatedDedicated,WEEE_Cat4b,speakerEEE2,0.357625508901415,0.0070494577258872,,,,,,,0.276746243870004,,,,,,,0.318531627967123,,,,,0.140003661590801,,,,,,,,0.27449451826492,,1.3744510183201504
WEEE_generatedDedicated,WEEE_Cat4b,transformator,,0.391921667808946,,,,,,,0.27930136611158,,,,,,,,,,,,,,,,,,,,,,0.6712230339205261
WEEE_generatedDedicated,WEEE_Cat4b,transmission,0.486905501662218,,,,,,,,0.120049542033634,,,,,,,,,,,,0.11609947210927,,,,,,,,,,0.7230545158051219
WEEE_generatedDedicated,WEEE_Cat4b,transmitter,,0.415391223873302,,,,,,,0.244917309566594,,,,,,,,,,,,0.484791702779944,,,,,,,,,,1.14510023621984
WEEE_generatedDedicated,WEEE_Cat4b,wheel,,,,,,,,,0.0847391846719435,,,,,,,,,,,,0.469698567140704,0.465719713965572,,0.316230499931405,0.537224015891237,,,,,,1.8736119816008614
WEEE_generatedDedicated,WEEE_Cat5,ComponentShadowWEEE,0.0545954805030912,0.35356996790634,0.481068253516643,0.471147432453865,,,,,0.49623838679477,0.0673341725020411,0.382446999262567,,0.373527143012821,,,0.589454411584396,0.542350034736273,0.146141338148143,0.359146974131985,,0.533714229497181,,,,,,,,0.594750315623257,0.531977495350888,5.977462635024261
WEEE_generatedDedicated,WEEE_Cat5,ConductivitySensor,,0.0032957142425505,,,,,,,0.551349120983036,,,,,,,,,,,,,,,,,,,,,,0.5546448352255865
WEEE_generatedDedicated,WEEE_Cat5,LidarSensor (&lt;15cm),0.19167726927246,0.513140540033502,,,,,,,0.0645140797283121,0.0185644505689345,,,,,,,,,,,0.32883731376637,,,,,,,,,,1.1167336533695786
WEEE_generatedDedicated,WEEE_Cat5,MagnetSensor,,0.0558207347660324,,,,,,,0.532093032429739,,,,,,,,,,,,0.407588975810659,,,,,,,,,,0.9955027430064305
WEEE_generatedDedicated,WEEE_Cat5,PCBWEEECat,,,,,,,,,,,,,,,,,,0.453780386094506,,,,,,,,,,,,,0.453780386094506
WEEE_generatedDedicated,WEEE_Cat5,PCBunspecified,,,,,,,,,0.363262017222902,,,,,,,,,,,,,,,,,,,,,,0.363262017222902
WEEE_generatedDedicated,WEEE_Cat5,PVBacksheet,,,,,,,,,,,,,,,,,,,,0.334701061261787,0.205364204715255,,,,,,,,,,0.540065265977042
WEEE_generatedDedicated,WEEE_Cat5,PVEncapsulationEVA,,,,,,,,,,,,,,,,,,,,,0.500817521190868,,,,,,,,,,0.500817521190868
WEEE_generatedDedicated,WEEE_Cat5,PVFrameAl,,0.0140954626951332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0140954626951332
WEEE_generatedDedicated,WEEE_Cat5,PVSolarGlass,,,,,,,,,,0.0404182906455955,,,,,,,,,,,,,,,,,,,,,0.0404182906455955
WEEE_generatedDedicated,WEEE_Cat5,PVcellSi,,,,,,,,,,,,,,,,,,0.474620628287868,,,,,,,,,,,,,0.474620628287868
WEEE_generatedDedicated,WEEE_Cat5,WEEEEvaporator,,0.0349212000605172,,,,,,,,,,,,,,,,,,,,,,,,,,0.0147144297680117,,,0.0496356298285289
WEEE_generatedDedicated,WEEE_Cat5,brush,0.467540278347874,,,,,,,,0.333680206264391,,,,,,,,,,,,0.511256349867371,,,,,,,,,,1.312476834479636
WEEE_generatedDedicated,WEEE_Cat5,cableUnspecified,0.17455647374098,0.0703440076505561,,,,,,,0.519697466274975,,,,,,,,,,,,0.594668842141738,,,,,,,,,,1.3592667898082493
WEEE_generatedDedicated,WEEE_Cat5,cableWPlug,0.209164399928551,,,,,,,,0.474074677352947,,,,,,,,,,,,0.240936448951689,,,,,,,,,,0.924175526233187
WEEE_generatedDedicated,WEEE_Cat5,cableWithConnector,,0.0925585107243475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0925585107243475
WEEE_generatedDedicated,WEEE_Cat5,cables,,,,,,,,,,,,,,,,,,0.238648340074129,,,,,,,,,,,,,0.238648340074129
WEEE_generatedDedicated,WEEE_Cat5,cablewire,0.500707382905443,0.402855453650539,,,,,,,0.365867980831836,,,,,,,,,,,,0.521596233583051,,,,,,,,,,1.791027050970869
WEEE_generatedDedicated,WEEE_Cat5,capElectrolytic,,0.522788403622744,,,,,,,,,,,,,,,,,,,,,,,,,,,0.461219278026559,,0.9840076816493031
WEEE_generatedDedicated,WEEE_Cat5,casingPlasticBased,0.136422983332044,0.59326107113455,,,,,,,0.341988048347952,,,,,,,,,,0.0923279682373073,,0.347119274627577,0.431581395943411,0.348335012446664,,0.287264668350133,,,,0.214013373516295,,2.792313795935933
WEEE_generatedDedicated,WEEE_Cat5,casingSteelBased,,,,,,,,,0.468676781150434,,,,,,,,,,,,,,,,,,,,,,0.468676781150434
WEEE_generatedDedicated,WEEE_Cat5,casingUnspecified,0.479352980847184,0.492651786413319,,,,,,,0.289880309898226,0.324728929130601,,,,,,0.533112632874045,,,,,0.520248467899076,,,,,,,,0.266807365032815,,2.906782472095266
WEEE_generatedDedicated,WEEE_Cat5,compressor,,0.133871355420877,,,,,,,,0.049941377746306,,,,,0.309389621357903,,,0.210488266287919,,,0.4948505357096,,,,,,,0.0011861299067218,,,1.199727286429327
WEEE_generatedDedicated,WEEE_Cat5,displayCRT,0.195293729137244,,,,,,,,,0.191063534730255,,,,,,,,,,,,,,,,,,,,,0.386357263867499
WEEE_generatedDedicated,WEEE_Cat5,displayLCD,0.21929780846809,0.0451712898410459,,,,,,,0.139040202193437,0.453593865525527,,,,,,,,,,,0.177740839925639,,,,,,,,0.311315703705254,,1.346159709658993
WEEE_generatedDedicated,WEEE_Cat5,displayOther,0.317053824757235,0.390880469177708,,,,,,,0.479126996904551,0.584031604114379,,,,,,0.152214522332219,,,,,0.570822908697709,,,,,,,,0.410010047345018,,2.904140373328819
WEEE_generatedDedicated,WEEE_Cat5,driveCDDInt,0.276793351826043,0.214455680187979,,,,,,,0.420964093509956,,,,,,,0.0648785766823632,,,,,0.0830644178656426,,,,,,,,0.400703958089835,,1.4608600781618188
WEEE_generatedDedicated,WEEE_Cat5,driveFDD,0.529589090880177,,,,,,,,0.197571915794061,,,,,,,,,,,,,,,,,,,,,,0.727161006674238
WEEE_generatedDedicated,WEEE_Cat5,driveHDD,0.0790293218727533,0.493025621037459,,,,,,,0.277927801432176,,,,,,,0.57754942048721,,,,,0.385639500149579,,,,,,,,0.0357013519257601,,1.8488730169049372
WEEE_generatedDedicated,WEEE_Cat5,driveUnspecified,,0.395030080159725,,,,,,,0.408381417487184,,,,,,,,,,,,0.169133915241242,,,,,,,,0.340780188934665,,1.3133256018228159
WEEE_generatedDedicated,WEEE_Cat5,electricEngine,0.159473151990948,0.477389298023823,,,,0.294471632072763,,,0.0977698262790658,,,,,,,,,,0.475191939180148,,0.31275457805367,,,,,,,,,,1.8170504256004179
WEEE_generatedDedicated,WEEE_Cat5,filterFoamBased,,,,,,,,,,,,,,,,,,,,,0.23164764465512,,,,,,,,,,0.23164764465512
WEEE_generatedDedicated,WEEE_Cat5,gear,,,,,,,,,,,,,,,,,,,,,0.379330807158319,,,,,,,,,,0.379330807158319
WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEairCondenser,,0.523043632859007,,,,,,,,,,,,,,,,0.225668117969358,,,0.390706546405754,,,,,,,0.0932397454554496,,,1.2326580426895688
WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEfan,0.351245326162003,0.469016115544389,,,,,,,0.254692630068331,,,,,,,0.292267363399345,,,,,0.113764631322833,,,,,,,0.0719893629358629,0.470187627799221,,2.023163057231985
WEEE_generatedDedicated,WEEE_Cat5,heatingCoolingEEEheatSink,0.443730637279626,0.586081861470451,,,,,,,0.1095445200348,,,,,,,0.369378607834625,,,,,0.119418949973767,,,,,,,,0.203263236552393,,1.8314178131456622
WEEE_generatedDedicated,WEEE_Cat5,inductor,,0.08716218540129,,,,,,,0.515908207569189,,,,,,,,,,,,0.134037720608997,,,,,,,,,,0.737108113579476
WEEE_generatedDedicated,WEEE_Cat5,keyboard,0.251379728455271,0.283515732464448,,,,,,,0.117961604225109,,,,,,,0.0467436568044258,,,,,0.12898717774595,,,,,,,,0.534159709030498,,1.362747608725702
WEEE_generatedDedicated,WEEE_Cat5,knob,0.167329785667037,,,,,,,,0.548281221089484,,,,,,,,,,,,0.479176682033455,,,,,,,,,,1.194787688789976
WEEE_generatedDedicated,WEEE_Cat5,lenseAssembly,0.0151899819389934,0.462093546263576,,,,,,,0.207034402370465,0.474684937618728,,,,,,,,,,,0.518145210962397,,,,,,,,0.258612903321717,,1.9357609824758764
WEEE_generatedDedicated,WEEE_Cat5,lightingFlash,0.0521423450914528,0.588067264016127,,,,,,,0.323683496656004,0.442756565314882,,,,,,,,,,,0.583383541962469,,,,,,,,0.0638096995248854,,2.0538429125658206
WEEE_generatedDedicated,WEEE_Cat5,magnetPermanent,,,,,,,,,,,,,,,,,,0.591210790361557,,,,,,,,,,,,,0.591210790361557
WEEE_generatedDedicated,WEEE_Cat5,mainboardInclCPUgpu,0.530031107922524,0.567876797278367,,,,,,,0.396129417678224,,,,,,,0.166025236624765,,,,,0.512312695481375,,,,,,,,0.0300511654501084,,2.2024264204353634
WEEE_generatedDedicated,WEEE_Cat5,non-electricCoil,0.223916211814587,,,,,,,,0.47372703155392,,,,,,,,,,,,0.486760085740666,,,,,,,,,,1.184403329109173
WEEE_generatedDedicated,WEEE_Cat5,onOffSwitch,,0.173878634672428,,,,,,,,,,,,,,,,,,,0.284558713472213,,,,,,,,,,0.458437348144641
WEEE_generatedDedicated,WEEE_Cat5,otherElectricCompUnspecified,0.149587204551562,0.36848478380621,,,,,,,0.483736861173425,0.222835064537498,,,,,,0.228827567197251,,0.421861972636587,,,0.275542244999198,,,,,,,,0.403498403467699,,2.5543741023694304
WEEE_generatedDedicated,WEEE_Cat5,otherNonElectricCompUnspecified,0.28342715611778,0.514679694646243,,,,,,,0.14575424798048,,,,,,,,,,,,0.326797388379942,,,,,,,0.154635436238207,0.551676091474122,,1.9769700148367737
WEEE_generatedDedicated,WEEE_Cat5,passiveJunctionBox,,0.0185550172011838,,,,,,,,,,,,,,,,0.511055761165165,,,0.378898795487882,,,,,,,,,,0.9085095738542308
WEEE_generatedDedicated,WEEE_Cat5,pcbWEEECat,,,,,,,,,,,,,,,,,,,,,0.322356763550851,,,,,,,,,,0.322356763550851
WEEE_generatedDedicated,WEEE_Cat5,powerSupply,0.328975983798443,0.577130569651365,,,,,,,0.309857724628177,,,,,,,0.0928273887426423,,,,,0.143571411652954,,,,,,,,0.460406257756829,,1.9127693362304106
WEEE_generatedDedicated,WEEE_Cat5,pump,,,,,,,,,,,,0.577728902115216,,,,,,,,,,,,,,,,0.0997827728840669,,,0.6775116749992829
WEEE_generatedDedicated,WEEE_Cat5,refrigerant,,,,,,,,,,,,,,,,,,0.21091939170612,,,,,,,,,,,,,0.21091939170612
WEEE_generatedDedicated,WEEE_Cat5,remoteControl,0.397944974591221,0.272804281256086,,,,,,,0.246172949790058,,,,,,,,,0.307177309601085,,,0.424212010311478,,,,,,,,0.133549192203332,,1.78186071775326
WEEE_generatedDedicated,WEEE_Cat5,rotor,,,,,,,,,0.368220458972363,,,,,,,,,,,,0.0685280414178739,,,,,,,,,,0.4367485003902369
WEEE_generatedDedicated,WEEE_Cat5,screw,,0.101596070226157,,,,,,,0.1604072830305,,,,,,,,,,,,,,,,,,,,,,0.262003353256657
WEEE_generatedDedicated,WEEE_Cat5,sensorUnspecified,,,,,,,,,0.112879341705277,,,,,,,,,,,,0.593218177972996,,,,,,,,,,0.7060975196782731
WEEE_generatedDedicated,WEEE_Cat5,shadowComponentWEEE,,0.554544590623029,,,0.483209302401488,,0.0221455172764343,0.344394044928284,,0.141877543305994,,0.262765718788499,,0.0106064585599911,,0.106964062758622,,0.30341176805533,0.556868337297031,0.273114896383278,0.321802319396024,,,,,0.278097779369746,0.276831862777741,0.232280592556753,,,4.168914794478244
WEEE_generatedDedicated,WEEE_Cat5,speakerEEE2,0.220863229327921,0.518032816691489,,,,,,,0.389393362889116,,,,,,,0.576753169902889,,,,,0.466254785925741,,,,,,,,0.591537755563669,,2.7628351203008252
WEEE_generatedDedicated,WEEE_Cat5,transformator,,0.483783946932085,,,,,,,0.296547994490963,,,,,,,,,,,,,,,,,,,,,,0.780331941423048
WEEE_generatedDedicated,WEEE_Cat5,transmission,0.213484538346286,,,,,,,,0.468212723590729,,,,,,,,,,,,0.489670590127775,,,,,,,,,,1.1713678520647899
WEEE_generatedDedicated,WEEE_Cat5,transmitter,,0.22853340845819,,,,,,,0.378829337787973,,,,,,,,,,,,0.0798030023607223,,,,,,,,,,0.6871657486068854
WEEE_generatedDedicated,WEEE_Cat5,wheel,,,,,,,,,0.476558724731188,,,,,,,,,,,,0.293511078870561,0.352959345768445,,0.0979490477266571,0.542468295483659,,,,,,1.7634464925805102
WEEE_generatedDedicated,WEEE_Cat6,ComponentShadowWEEE,0.282163664277891,0.230711435967414,0.486984021555563,0.112640596819617,,,,,0.281165107916694,0.0193807694910046,0.134688621061349,,0.0207964759138483,,,0.402862273229422,0.0325393762836542,0.262482075743083,0.0909060809138659,,0.364821557358321,,,,,,,,0.237729833427625,0.084318122037015,3.0441900119963665
WEEE_generatedDedicated,WEEE_Cat6,ConductivitySensor,,0.221248015272197,,,,,,,0.190682773971074,,,,,,,,,,,,,,,,,,,,,,0.411930789243271
WEEE_generatedDedicated,WEEE_Cat6,LidarSensor (&lt;15cm),0.559788319039274,0.130853792547518,,,,,,,0.442321737499177,0.21233401957413,,,,,,,,,,,0.131448100087362,,,,,,,,,,1.476745968747461
WEEE_generatedDedicated,WEEE_Cat6,MagnetSensor,,0.375396981846778,,,,,,,0.406513386328471,,,,,,,,,,,,0.160946452867994,,,,,,,,,,0.9428568210432431
WEEE_generatedDedicated,WEEE_Cat6,PCBWEEECat,,,,,,,,,,,,,,,,,,0.151858782071135,,,,,,,,,,,,,0.151858782071135
WEEE_generatedDedicated,WEEE_Cat6,PCBunspecified,,,,,,,,,0.094774575067374,,,,,,,,,,,,,,,,,,,,,,0.094774575067374
WEEE_generatedDedicated,WEEE_Cat6,PVBacksheet,,,,,,,,,,,,,,,,,,,,0.0098954099119553,0.390576305167068,,,,,,,,,,0.4004717150790233
WEEE_generatedDedicated,WEEE_Cat6,PVEncapsulationEVA,,,,,,,,,,,,,,,,,,,,,0.16675511798034,,,,,,,,,,0.16675511798034
WEEE_generatedDedicated,WEEE_Cat6,PVFrameAl,,0.56124197425613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.56124197425613
WEEE_generatedDedicated,WEEE_Cat6,PVSolarGlass,,,,,,,,,,0.129463272418943,,,,,,,,,,,,,,,,,,,,,0.129463272418943
WEEE_generatedDedicated,WEEE_Cat6,PVcellSi,,,,,,,,,,,,,,,,,,0.0317155774557207,,,,,,,,,,,,,0.0317155774557207
WEEE_generatedDedicated,WEEE_Cat6,WEEEEvaporator,,0.380659801904807,,,,,,,,,,,,,,,,,,,,,,,,,,0.159508401424177,,,0.5401682033289841
WEEE_generatedDedicated,WEEE_Cat6,brush,0.485565475965482,,,,,,,,0.51813184410229,,,,,,,,,,,,0.22165494540352,,,,,,,,,,1.2253522654712918
WEEE_generatedDedicated,WEEE_Cat6,cableUnspecified,0.596029962545622,0.134907559521698,,,,,,,0.0893934500938516,,,,,,,,,,,,0.296196505610384,,,,,,,,,,1.1165274777715557
WEEE_generatedDedicated,WEEE_Cat6,cableWPlug,0.239420246326094,,,,,,,,0.183759904834639,,,,,,,,,,,,0.320527925654703,,,,,,,,,,0.743708076815436
WEEE_generatedDedicated,WEEE_Cat6,cableWithConnector,,0.23003270291264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23003270291264
WEEE_generatedDedicated,WEEE_Cat6,cables,,,,,,,,,,,,,,,,,,0.433332288976202,,,,,,,,,,,,,0.433332288976202
WEEE_generatedDedicated,WEEE_Cat6,cablewire,0.499088900863318,0.197850223727801,,,,,,,0.378259005658288,,,,,,,,,,,,0.364714528342023,,,,,,,,,,1.43991265859143
WEEE_generatedDedicated,WEEE_Cat6,capElectrolytic,,0.0504057357603984,,,,,,,,,,,,,,,,,,,,,,,,,,,0.531096129542845,,0.5815018653032434
WEEE_generatedDedicated,WEEE_Cat6,casingPlasticBased,0.313221536526795,0.517442744262429,,,,,,,0.0776840560090689,,,,,,,,,,0.0152849370593225,,0.0900316888427912,0.005009591382268,0.158114294753307,,0.41846735161548,,,,0.0228563315605033,,1.618112532011965
WEEE_generatedDedicated,WEEE_Cat6,casingSteelBased,,,,,,,,,0.566843408666364,,,,,,,,,,,,,,,,,,,,,,0.566843408666364
WEEE_generatedDedicated,WEEE_Cat6,casingUnspecified,0.442657044244012,0.333198248729709,,,,,,,0.446651865095641,0.0709189647439904,,,,,,0.091718456045394,,,,,0.460151735982643,,,,,,,,0.288344501923224,,2.133640816764613
WEEE_generatedDedicated,WEEE_Cat6,compressor,,0.135547759758644,,,,,,,,0.0150404439263466,,,,,0.118819952133255,,,0.122125023696352,,,0.112950329125005,,,,,,,0.208462033969605,,,0.7129455426092077
WEEE_generatedDedicated,WEEE_Cat6,displayCRT,0.320191851469691,,,,,,,,,0.298214833940059,,,,,,,,,,,,,,,,,,,,,0.61840668540975
WEEE_generatedDedicated,WEEE_Cat6,displayLCD,0.589012456453561,0.0469410925338081,,,,,,,0.357634100132641,0.455069506381129,,,,,,,,,,,0.121411295151173,,,,,,,,0.141172648240605,,1.7112410988929172
WEEE_generatedDedicated,WEEE_Cat6,displayOther,0.591206069557968,0.0891830088323279,,,,,,,0.246388927323676,0.582640263726695,,,,,,0.420639615106333,,,,,0.108461027142122,,,,,,,,0.447738382995547,,2.486257294684669
WEEE_generatedDedicated,WEEE_Cat6,driveCDDInt,0.0551247230111434,0.127870999752255,,,,,,,0.022848392664174,,,,,,,0.326424199294759,,,,,0.479101377210672,,,,,,,,0.0853176191309678,,1.0966873110639712
WEEE_generatedDedicated,WEEE_Cat6,driveFDD,0.434895118383561,,,,,,,,0.407054336998381,,,,,,,,,,,,,,,,,,,,,,0.841949455381942
WEEE_generatedDedicated,WEEE_Cat6,driveHDD,0.42745283826242,0.419945530208842,,,,,,,0.0032217169966477,,,,,,,0.572413302019045,,,,,0.553742078935134,,,,,,,,0.274531684430628,,2.2513071508527167
WEEE_generatedDedicated,WEEE_Cat6,driveUnspecified,,0.308251036193298,,,,,,,0.0676974871520117,,,,,,,,,,,,0.185770790032689,,,,,,,,0.318487024046331,,0.8802063374243297
WEEE_generatedDedicated,WEEE_Cat6,electricEngine,0.422425040489862,0.483572599140955,,,,0.0553993522492655,,,0.418340190764879,,,,,,,,,,0.101550575731891,,0.51023952156496,,,,,,,,,,1.9915272799418127
WEEE_generatedDedicated,WEEE_Cat6,filterFoamBased,,,,,,,,,,,,,,,,,,,,,0.256965232274545,,,,,,,,,,0.256965232274545
WEEE_generatedDedicated,WEEE_Cat6,gear,,,,,,,,,,,,,,,,,,,,,0.355118721719178,,,,,,,,,,0.355118721719178
WEEE_generatedDedicated,WEEE_Cat6,heatingCoolingEEEairCondenser,,0.0460057622195775,,,,,,,,,,,,,,,,0.24531350175077,,,0.201319375902523,,,,,,,0.356360115227194,,,0.8489987551000645
WEEE_generatedDedicated,WEEE_Cat6,heatingCoolingEEEfan,0.359026416379203,0.237584282578637,,,,,,,0.475698377637308,,,,,,,0.271967892030989,,,,,0.558086113900604,,,,,,,0.337916986336182,0.141724549266067,,2.38200461812899
WEEE_generatedDedicated,WEEE_Cat6,heatingCoolingEEEheatSink,0.150647288119672,0.0223324819140316,,,,,,,0.278425234500621,,,,,,,0.53437574205227,,,,,0.284242288536077,,,,,,,,0.319807855576937,,1.5898308906996086
WEEE_generatedDedicated,WEEE_Cat6,inductor,,0.101432565978151,,,,,,,0.485866780490737,,,,,,,,,,,,0.0360034894408927,,,,,,,,,,0.6233028359097808
WEEE_generatedDedicated,WEEE_Cat6,keyboard,0.537529608356389,0.146022484643247,,,,,,,0.0522973003151576,,,,,,,0.346196666949852,,,,,0.184475995031499,,,,,,,,0.0364122079267695,,1.302934263222914
WEEE_generatedDedicated,WEEE_Cat6,knob,0.508632850994898,,,,,,,,0.464199310427225,,,,,,,,,,,,0.404769602433363,,,,,,,,,,1.3776017638554858
WEEE_generatedDedicated,WEEE_Cat6,lenseAssembly,0.425880165683198,0.0751405985411127,,,,,,,0.17807018260908,0.0368395161408828,,,,,,,,,,,0.0094896400550467,,,,,,,,0.202315808019381,,0.9277359110487012
WEEE_generatedDedicated,WEEE_Cat6,lightingFlash,0.0570241229925338,0.10398679241059,,,,,,,0.332589962955802,0.32385827530414,,,,,,,,,,,0.489436569320204,,,,,,,,0.141943479047528,,1.4488392020307979
WEEE_generatedDedicated,WEEE_Cat6,magnetPermanent,,,,,,,,,,,,,,,,,,0.481484134309461,,,,,,,,,,,,,0.481484134309461
WEEE_generatedDedicated,WEEE_Cat6,mainboardInclCPUgpu,0.11093874498973,0.0760317390794963,,,,,,,0.443042086066112,,,,,,,0.499030567701193,,,,,0.0324860825382655,,,,,,,,0.42197526005588,,1.5835044804306768
WEEE_generatedDedicated,WEEE_Cat6,non-electricCoil,0.291331850987276,,,,,,,,0.328133935207208,,,,,,,,,,,,0.475375533857366,,,,,,,,,,1.09484132005185
WEEE_generatedDedicated,WEEE_Cat6,onOffSwitch,,0.573005257680372,,,,,,,,,,,,,,,,,,,0.294235725848175,,,,,,,,,,0.8672409835285471
WEEE_generatedDedicated,WEEE_Cat6,otherElectricCompUnspecified,0.313456494191606,0.255623692618052,,,,,,,0.565741668742509,0.0494190681714359,,,,,,0.0142776309577404,,0.181019182280493,,,0.315744942913775,,,,,,,,0.41518926429839,,2.110471944174001
