index,scenario,year,region,flow,product,component,material,element,parameterCode,data,unit,DQS,new_data
3358,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,AlAndAlAlloys,Ga,e-m,0.319964450910274,%,3,0.0044759569662715
3359,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,AlAndAlAlloys,Mn,e-m,0.523581633328882,%,1,0.417254754514455
3360,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,AlAndAlAlloys,Mo,e-m,0.403894126389203,%,2,0.103713681137284
3361,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,AlAndAlAlloys,Sm,e-m,0.289785583603821,%,2,0.119187878525665
3362,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,AlAndAlAlloys,,m-c,0.0719495405742701,%,1,0.458841665602543
3363,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,CuAndCuAlloys,Ag,e-m,0.480708431357123,%,3,0.787419010636508
3364,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,CuAndCuAlloys,Dy,e-m,0.558633104840409,%,1,0.0530021305468621
3365,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,CuAndCuAlloys,Zr,e-m,0.250958784415681,%,3,0.15957885881663
3366,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,CuAndCuAlloys,,m-c,0.0281478531144141,%,2,0.135040356807295
3367,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,ferrousMetals,Ag,e-m,0.531169778351334,%,2,0.0033946346189032
3368,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,ferrousMetals,Cu,e-m,0.187608224461537,%,2,0.476291340708745
3369,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,ferrousMetals,Ga,e-m,0.118242810060498,%,2,0.0291155379074659
3370,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,ferrousMetals,Mo,e-m,0.487835393637969,%,1,0.249902537728769
3371,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,ferrousMetals,O,e-m,0.529070150976964,%,3,0.146683547783352
3372,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,ferrousMetals,Sm,e-m,0.254325235353303,%,2,0.0946124012527659
3373,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,ferrousMetals,,m-c,0.498720577818766,%,1,0.0361285928830264
3374,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,,,c-p,0.57956248022784,%,2,0.0079376297451794
3375,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,otherMetalsAndMetalAlloys,Ag,e-m,0.48692793749903,%,1,0.553177811427277
3376,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,otherMetalsAndMetalAlloys,Al,e-m,0.163250040191492,%,2,0.382275511513458
3377,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,otherMetalsAndMetalAlloys,Dy,e-m,0.20854325711314,%,1,0.0645466770592651
3378,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,otherMetalsAndMetalAlloys,,m-c,0.326692312791702,%,1,0.261836005419133
3379,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,plastics,Ag,e-m,0.564913599058987,%,2,1
3380,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,plastics,,m-c,0.537570933197028,%,1,0.018639503221056
3381,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,undefinedAndMixedMaterials,Ag,e-m,0.459770684064456,%,1,1
3382,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,speakerEEE2,undefinedAndMixedMaterials,,m-c,0.502982249826921,%,1,0.089513876066947
3383,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,switch,,,c-p,0.210670430501046,%,2,0.0027885076694215
3384,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,tonerCartridge,,,c-p,0.430363878453876,%,1,0.0023066582382915
3385,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,CuAndCuAlloys,Ag,e-m,0.595375282067712,%,1,0.474768935328306
3386,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,CuAndCuAlloys,Dy,e-m,0.0900169389302472,%,3,0.266773439231047
3387,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,CuAndCuAlloys,Zr,e-m,0.409713663495357,%,1,0.258457625440647
3388,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,CuAndCuAlloys,,m-c,0.29041594547085,%,1,0.983727827778445
3389,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,ferrousMetals,Ag,e-m,0.518517608340529,%,1,0.0802934199330716
3390,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,ferrousMetals,Cu,e-m,0.580489445272999,%,2,0.0189716704604084
3391,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,ferrousMetals,Ga,e-m,0.465677726204433,%,1,0.0455366309811249
3392,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,ferrousMetals,Mo,e-m,0.278801903019956,%,1,0.144175551762855
3393,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,ferrousMetals,O,e-m,0.272603340573496,%,1,0.129647858608818
3394,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,ferrousMetals,Sm,e-m,0.0858042613804528,%,3,0.581374868253721
3395,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,ferrousMetals,,m-c,0.00372919148587307,%,3,0.0162721722215547
3396,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transformator,,,c-p,0.00408065827777331,%,1,0.0042952266511691
3397,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,AlAndAlAlloys,,m-c,0.233931024094008,%,1,0.0814804461520863
3398,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,ferrousMetals,Ag,e-m,0.434876541349039,%,1,0.109116505324207
3399,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,ferrousMetals,Cu,e-m,0.441775230136944,%,3,0.0092646560352347
3400,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,ferrousMetals,Ga,e-m,0.496696018695044,%,2,0.20558369079867
3401,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,ferrousMetals,Mo,e-m,0.400484423695862,%,3,0.0170473386558494
3402,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,ferrousMetals,O,e-m,0.562486171755201,%,3,0.116372065990119
3403,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,ferrousMetals,Sm,e-m,0.301542504121898,%,1,0.54261574319592
3404,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,ferrousMetals,,m-c,0.0803716032084458,%,2,0.723734298018801
3405,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,,,c-p,0.210170098820801,%,3,0.0201411629170274
3406,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,plastics,Ag,e-m,0.493235818999089,%,2,1
3407,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmission,plastics,,m-c,0.530314328734525,%,1,0.194785255829113
3408,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,CuAndCuAlloys,Ag,e-m,0.454477344334206,%,2,0.483390146517701
3409,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,CuAndCuAlloys,Dy,e-m,0.503095386649561,%,2,0.249254400925227
3410,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,CuAndCuAlloys,Zr,e-m,0.597399882861235,%,3,0.267355452557072
3411,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,CuAndCuAlloys,,m-c,0.492856572250265,%,3,0.552842324426458
3412,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,ferrousMetals,Ag,e-m,0.321386415517072,%,3,0.216516597381004
3413,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,ferrousMetals,Ca,e-m,0.256072180098512,%,1,0.0410127986044226
3414,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,ferrousMetals,Ga,e-m,0.556598786107734,%,2,0.337663354174077
3415,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,ferrousMetals,Mo,e-m,0.300592685326949,%,3,0.401031430180992
3416,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,ferrousMetals,Sm,e-m,0.30558099686516,%,1,0.0037758196595044
3417,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,ferrousMetals,,m-c,0.0754270198318001,%,1,0.367622773358498
3418,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,,,c-p,0.428877829015213,%,1,0.0225738397329188
3419,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,plastics,Ag,e-m,0.591191080626817,%,2,1
3420,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,transmitter,plastics,,m-c,0.523818073405622,%,1,0.0795349022150436
3421,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,ferrousMetals,Ag,e-m,0.372748234078275,%,1,0.0088165136905246
3422,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,ferrousMetals,Cu,e-m,0.001182112695608,%,2,0.397621465046353
3423,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,ferrousMetals,Ga,e-m,0.131708412323532,%,1,0.198711474112816
3424,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,ferrousMetals,Mo,e-m,0.392496383140007,%,1,0.0778922515764525
3425,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,ferrousMetals,O,e-m,0.44523869804352,%,2,0.0540744746838842
3426,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,ferrousMetals,Sm,e-m,0.0640802086992323,%,1,0.26288382088997
3427,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,ferrousMetals,,m-c,0.0782380656163913,%,2,0.325645094204799
3428,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,,,c-p,0.490726301088311,%,3,0.0068562839676896
3429,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,plastics,Ag,e-m,0.11385220156702,%,3,1
3430,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,plastics,,m-c,0.390124035086511,%,3,0.107547363473182
3431,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,polymerPA6GF30,Ag,e-m,0.0707803946594419,%,3,1
3432,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,polymerPA6GF30,,m-c,0.326119908379311,%,3,0.119839920753153
3433,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,polymerPPTF20,Ag,e-m,0.0429448408663217,%,2,1
3434,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,polymerPPTF20,,m-c,0.494844827829271,%,3,0.186746102646701
3435,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,polymerPPTF30,Ag,e-m,0.153925607720295,%,3,1
3436,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat3,wheel,polymerPPTF30,,m-c,0.109112884542483,%,3,0.260221518922165
3437,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,AlAndAlAlloys,Ag,e-m,0.132780078261385,%,1,0.024183037702047
3438,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,AlAndAlAlloys,As,e-m,0.354054452305541,%,2,0.118334545357821
3439,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,AlAndAlAlloys,Cu,e-m,0.139833475699312,%,2,0.0348490805943116
3440,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,AlAndAlAlloys,Ga,e-m,0.590242395629974,%,3,0.175112196668931
3441,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,AlAndAlAlloys,Mn,e-m,0.229033499579171,%,3,0.025255695972845
3442,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,AlAndAlAlloys,Mo,e-m,0.170182091931492,%,1,0.396660565281977
3443,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,AlAndAlAlloys,Sm,e-m,0.572889823774855,%,3,0.225604878422068
3444,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,AlAndAlAlloys,,m-c,0.569571726355019,%,2,0.13192175179006
3445,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,CuAndCuAlloys,Ag,e-m,0.165336269444681,%,2,0.777234579258409
3446,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,CuAndCuAlloys,Dy,e-m,0.393470397907074,%,3,0.0398447564686828
3447,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,CuAndCuAlloys,Zr,e-m,0.235508551850955,%,3,0.182920664272909
3448,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,CuAndCuAlloys,,m-c,0.455391554440486,%,2,0.125703038419209
3449,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,MaterialShadowWEEE,,m-c,0.0420974496400191,%,2,0.0036640133273192
3450,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,aggregateBinderMixedMaterials,Ag,e-m,0.253058744605118,%,3,1
3451,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,aggregateBinderMixedMaterials,,m-c,0.134404759056914,%,3,0.0580885413312552
3452,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,ferrousMetals,Ag,e-m,0.173455111924173,%,2,0.0086456988311068
3453,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,ferrousMetals,Ca,e-m,0.455941448101185,%,3,0.169361718803197
3454,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,ferrousMetals,Cu,e-m,0.524737796681215,%,3,0.0651277229895921
3455,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,ferrousMetals,Ga,e-m,0.513386049146288,%,1,0.158934090914597
3456,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,ferrousMetals,Mo,e-m,0.370835483848472,%,1,0.0160241699398768
3457,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,ferrousMetals,O,e-m,0.520605453029513,%,1,0.554859992696924
3458,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,ferrousMetals,Sm,e-m,0.261031654373687,%,3,0.0270466058247054
3459,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,ferrousMetals,,m-c,0.480315948718692,%,1,0.0593489710257073
3460,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glass,Ag,e-m,0.115312432123253,%,3,0.162357029135361
3461,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glass,Pd,e-m,0.334856816823826,%,1,0.125536833197306
3462,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glass,Sc,e-m,0.43362299133037,%,3,0.37596385615333
3463,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glass,Zr,e-m,0.261729596692788,%,2,0.336142281514003
3464,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glass,,m-c,0.562820503380298,%,3,0.0148769019101403
3465,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,Ag,e-m,0.358216134849722,%,1,0.400380516045381
3466,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,Pd,e-m,0.1287602878861,%,1,0.15552621088481
3467,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,Sc,e-m,0.0909983025111561,%,2,0.120965928366641
3468,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,Zr,e-m,0.233387198869602,%,2,0.323127344703169
3469,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,glassAndCeramics,,m-c,0.209409802736519,%,1,0.0274520923822409
3470,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,,,c-p,0.048686168222014,%,1,0.0052072013338474
3471,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Ag,e-m,0.101658868591263,%,1,0.0648117384690178
3472,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Al,e-m,0.403628468123772,%,3,0.0630491975856781
3473,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,As,e-m,0.593286189707876,%,2,0.0997130622574641
3474,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Ca,e-m,0.435959078918813,%,2,0.0193100458869577
3475,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Cl,e-m,0.557613735519703,%,3,0.0133624579680857
3476,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Cu,e-m,0.553761121195042,%,1,0.0266865704806994
3477,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Dy,e-m,0.168043018806294,%,2,0.0293396970098981
3478,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Ga,e-m,0.507567676311812,%,3,0.0938921533892532
3479,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Mn,e-m,0.0752581506917834,%,1,0.0589094899173528
3480,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Mo,e-m,0.156313501592905,%,1,0.209533760885462
3481,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,O,e-m,0.0659785320749104,%,3,8.84013893893832E-05
3482,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Pd,e-m,0.248144967568633,%,1,0.0122932207857724
3483,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Sm,e-m,0.459863263283718,%,1,0.0614023787283928
3484,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Sr,e-m,0.486252703522041,%,3,0.140560876724408
3485,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,Zr,e-m,0.126477776884187,%,2,0.107046948522168
3486,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,non-ferrousMetals,,m-c,0.0580212965321355,%,1,0.002965508229619
3487,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Ag,e-m,0.220060516364404,%,2,0.359831086474081
3488,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Al,e-m,0.317572007599575,%,3,0.211096691672403
3489,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMetalsAndMetalAlloys,Dy,e-m,0.208084508970733,%,1,0.429072221853516
3490,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMetalsAndMetalAlloys,,m-c,0.382949711908016,%,2,0.0113935818807866
3491,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,Ag,e-m,0.151206095741631,%,3,0.330732910663119
3492,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,Pd,e-m,0.0472274935344889,%,2,0.0199430999634306
3493,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,Sc,e-m,0.27152793663154,%,1,0.0323122211171097
3494,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,Zr,e-m,0.548627835875355,%,2,0.617011768256341
3495,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherMinerals,,m-c,0.212395659645979,%,2,0.171679389674099
3496,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherOrUndefinedMaterials,Ag,e-m,0.188631472895847,%,2,1
3497,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherOrUndefinedMaterials,,m-c,0.152893501569326,%,3,0.0272554557082115
3498,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherOrganics,Ag,e-m,0.293329781064173,%,3,1
3499,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,otherOrganics,,m-c,0.370148517557879,%,3,0.0574046006824464
3500,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,plastics,Ag,e-m,0.0943718958382526,%,3,1
3501,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,plastics,,m-c,0.234441575286309,%,1,0.135998758037671
3502,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,undefinedAndMixedMaterials,Ag,e-m,0.549963648139999,%,2,1
3503,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,undefinedAndMixedMaterials,,m-c,0.548219422686492,%,1,0.0604666501161406
3504,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,wood,Ag,e-m,0.574842146199409,%,3,1
3505,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ComponentShadowWEEE,wood,,m-c,0.240585477109095,%,1,0.111780745485095
3506,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ConductivitySensor,CuAndCuAlloys,,m-c,0.524760569283664,%,1,0.534612191493558
3507,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ConductivitySensor,ferrousMetals,,m-c,0.115515623914553,%,2,0.465387808506442
3508,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,ConductivitySensor,,,c-p,0.515642581956635,%,2,0.0110054929126231
3509,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LED,,,c-p,0.430346110514501,%,2,0.0207008893366575
3510,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Ag,e-m,0.359071172722213,%,2,0.0386366220798203
3511,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,As,e-m,0.316899999648343,%,2,0.0140291086723982
3512,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Cu,e-m,0.360499508915289,%,3,0.428175748701525
3513,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Ga,e-m,0.192989439424858,%,3,0.0569117543872287
3514,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Mn,e-m,0.169903924509924,%,1,0.0878773797663669
3515,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Mo,e-m,0.0360206277308664,%,3,0.170008730058145
3516,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,Sm,e-m,0.389365943656336,%,2,0.204360656334516
3517,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),AlAndAlAlloys,,m-c,0.42167732013524,%,3,0.0011202545867491
3518,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),CuAndCuAlloys,Ag,e-m,0.192148945754434,%,1,0.174433484354566
3519,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),CuAndCuAlloys,Dy,e-m,0.313270172563915,%,3,0.24309754299662
3520,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),CuAndCuAlloys,Zr,e-m,0.313611059739441,%,3,0.582468972648814
3521,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),CuAndCuAlloys,,m-c,0.482534877745966,%,3,0.359592745302607
3522,OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,LidarSensor (&lt;15cm),ferrousMetals,Ag,e-m,0.210901940577918,%,1,0.214231256796675
