Scenario,Year,Location,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,parameterCode,Value,UoM,DQS
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,ferrousMetals,Mo,e-m,0.01,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,ferrousMetals,O,e-m,0.08,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,ferrousMetals,Sm,e-m,0.005,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,ferrousMetals,n/a,m-c,0.316,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,n/a,n/a,c-p,0.0822,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,plastics,Ag,e-m,0.188,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,plastics,n/a,m-c,0.188,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,undefinedAndMixedMaterials,Ag,e-m,0.0136,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,driveUnspecified,undefinedAndMixedMaterials,n/a,m-c,0.0136,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,AlAndAlAlloys,Ag,e-m,0.0268,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,AlAndAlAlloys,As,e-m,0.97,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,AlAndAlAlloys,Cu,e-m,0.002,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,AlAndAlAlloys,Ga,e-m,0.001,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,AlAndAlAlloys,Mn,e-m,0.0248,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,AlAndAlAlloys,Mo,e-m,0.002,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,AlAndAlAlloys,Sm,e-m,0.0003,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,AlAndAlAlloys,n/a,m-c,0.0219,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,CuAndCuAlloys,Ag,e-m,0.186,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,CuAndCuAlloys,Dy,e-m,0.75,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,CuAndCuAlloys,Zr,e-m,0.25,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,CuAndCuAlloys,n/a,m-c,0.127,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,carbon,Ag,e-m,0.194,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,carbon,Pd,e-m,0.265,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,carbon,Sc,e-m,0.00196,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,carbon,Zr,e-m,0.000708,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,carbon,n/a,m-c,0.159,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,ferrousMetals,Ag,e-m,0.734,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,ferrousMetals,Ca,e-m,0.0198,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,ferrousMetals,Cu,e-m,0.072,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,ferrousMetals,Ga,e-m,0.853,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,ferrousMetals,Mo,e-m,0.0085,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,ferrousMetals,O,e-m,0.032,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,ferrousMetals,Sm,e-m,0.0152,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,ferrousMetals,n/a,m-c,0.601,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,n/a,n/a,c-p,0.00863,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,otherOrganics,Ag,e-m,0.00321,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,otherOrganics,n/a,m-c,0.00263,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,plastics,Ag,e-m,0.077,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,electricEngine,plastics,n/a,m-c,0.0584,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,filterFoamBased,n/a,n/a,c-p,0.00157,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,filterFoamBased,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,filterFoamBased,plastics,n/a,m-c,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,fuse,n/a,n/a,c-p,0.0000501,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,gear,n/a,n/a,c-p,0.000996,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,gear,plastics,Ag,e-m,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,gear,plastics,n/a,m-c,1,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,CuAndCuAlloys,Ag,e-m,0.749,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,CuAndCuAlloys,Dy,e-m,0.75,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,CuAndCuAlloys,Zr,e-m,0.25,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,CuAndCuAlloys,n/a,m-c,0.743,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,n/a,n/a,c-p,0.000985,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,Ag,e-m,0.00803,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,n/a,m-c,0.00797,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,plastics,Ag,e-m,0.00803,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,plastics,n/a,m-c,0.00797,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Ag,e-m,0.243,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Cu,e-m,0.18,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Ga,e-m,0.725,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Mo,e-m,0.01,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,steelAndSteelAlloys,O,e-m,0.08,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Sm,e-m,0.005,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEairCondenser,steelAndSteelAlloys,n/a,m-c,0.241,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,AlAndAlAlloys,Ag,e-m,0.011,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,AlAndAlAlloys,As,e-m,0.97,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,AlAndAlAlloys,Cu,e-m,0.002,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,AlAndAlAlloys,Ga,e-m,0.001,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,AlAndAlAlloys,Mn,e-m,0.0248,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,AlAndAlAlloys,Mo,e-m,0.002,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,AlAndAlAlloys,Sm,e-m,0.0003,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,AlAndAlAlloys,n/a,m-c,0.011,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,CuAndCuAlloys,Ag,e-m,0.00766,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,CuAndCuAlloys,Dy,e-m,0.75,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,CuAndCuAlloys,Zr,e-m,0.25,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,CuAndCuAlloys,n/a,m-c,0.00766,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,ferrousMetals,Ag,e-m,0.039,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,ferrousMetals,Ca,e-m,0.033,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,ferrousMetals,Cu,e-m,0.18,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,ferrousMetals,Ga,e-m,0.725,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,ferrousMetals,Mo,e-m,0.0075,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,ferrousMetals,O,e-m,0.08,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,ferrousMetals,Sm,e-m,0.005,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,ferrousMetals,n/a,m-c,0.039,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,n/a,n/a,c-p,0.00144,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,otherMetalsAndMetalAlloys,n/a,m-c,0.000408,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,plastics,Ag,e-m,0.0544,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,plastics,n/a,m-c,0.0544,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,steelAndSteelAlloys,Ag,e-m,0.648,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,steelAndSteelAlloys,Cu,e-m,0.18,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,steelAndSteelAlloys,Ga,e-m,0.725,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,steelAndSteelAlloys,Mo,e-m,0.01,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,steelAndSteelAlloys,O,e-m,0.08,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,steelAndSteelAlloys,Sm,e-m,0.005,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,steelAndSteelAlloys,n/a,m-c,0.648,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,undefinedAndMixedMaterials,Ag,e-m,0.00671,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEfan,undefinedAndMixedMaterials,n/a,m-c,0.00245,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,AlAndAlAlloys,Ag,e-m,0.27,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,AlAndAlAlloys,As,e-m,0.97,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,AlAndAlAlloys,Cu,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,AlAndAlAlloys,Ga,e-m,0.001,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,AlAndAlAlloys,Mn,e-m,0.0248,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,AlAndAlAlloys,Mo,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,AlAndAlAlloys,Sm,e-m,0.0003,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,AlAndAlAlloys,n/a,m-c,0.27,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,CuAndCuAlloys,Ag,e-m,0.0988,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,CuAndCuAlloys,Dy,e-m,0.75,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,CuAndCuAlloys,Zr,e-m,0.25,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,CuAndCuAlloys,n/a,m-c,0.0988,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,ferrousMetals,Ag,e-m,0.0403,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,ferrousMetals,Cu,e-m,0.18,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,ferrousMetals,Ga,e-m,0.725,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,ferrousMetals,Mo,e-m,0.01,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,ferrousMetals,O,e-m,0.08,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,ferrousMetals,Sm,e-m,0.005,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,ferrousMetals,n/a,m-c,0.0403,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,n/a,n/a,c-p,0.00147,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,Ag,e-m,0.27,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,Al,e-m,0.9,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,Dy,e-m,0.1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,otherMetalsAndMetalAlloys,n/a,m-c,0.27,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,plastics,Ag,e-m,0.00748,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,plastics,n/a,m-c,0.0068,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,undefinedAndMixedMaterials,Ag,e-m,0.0174,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,heatingCoolingEEEheatSink,undefinedAndMixedMaterials,n/a,m-c,0.0158,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,CuAndCuAlloys,Ag,e-m,0.0622,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,CuAndCuAlloys,Dy,e-m,0.75,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,CuAndCuAlloys,Zr,e-m,0.25,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,CuAndCuAlloys,n/a,m-c,0.4,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,ferrousMetals,Ag,e-m,0.0622,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,ferrousMetals,Cu,e-m,0.18,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,ferrousMetals,Ga,e-m,0.725,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,ferrousMetals,Mo,e-m,0.01,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,ferrousMetals,O,e-m,0.08,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,ferrousMetals,Sm,e-m,0.005,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,ferrousMetals,n/a,m-c,0.4,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,n/a,n/a,c-p,0.00367,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,plastics,Ag,e-m,0.0312,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,inductor,plastics,n/a,m-c,0.2,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,insulation,n/a,n/a,c-p,0.000905,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,AlAndAlAlloys,Ag,e-m,0.425,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,AlAndAlAlloys,As,e-m,0.97,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,AlAndAlAlloys,Cu,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,AlAndAlAlloys,Ga,e-m,0.001,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,AlAndAlAlloys,Mn,e-m,0.0248,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,AlAndAlAlloys,Mo,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,AlAndAlAlloys,Sm,e-m,0.0003,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,AlAndAlAlloys,n/a,m-c,0.298,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,CuAndCuAlloys,Ag,e-m,0.00512,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,CuAndCuAlloys,Dy,e-m,0.75,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,CuAndCuAlloys,Zr,e-m,0.25,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,CuAndCuAlloys,n/a,m-c,0.00485,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,ferrousMetals,Ag,e-m,0.0108,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,ferrousMetals,Cu,e-m,0.18,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,ferrousMetals,Ga,e-m,0.725,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,ferrousMetals,Mo,e-m,0.01,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,ferrousMetals,O,e-m,0.08,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,ferrousMetals,Sm,e-m,0.005,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,ferrousMetals,n/a,m-c,0.0107,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,n/a,n/a,c-p,0.0013,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,otherMetalsAndMetalAlloys,Ag,e-m,0.0599,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,otherMetalsAndMetalAlloys,Al,e-m,0.9,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,otherMetalsAndMetalAlloys,Dy,e-m,0.1,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,otherMetalsAndMetalAlloys,n/a,m-c,0.0576,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,plastics,Ag,e-m,0.338,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,plastics,n/a,m-c,0.237,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,undefinedAndMixedMaterials,Ag,e-m,0.0189,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,keyboard,undefinedAndMixedMaterials,n/a,m-c,0.0182,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,AlAndAlAlloys,Ag,e-m,0.0208,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,AlAndAlAlloys,As,e-m,0.97,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,AlAndAlAlloys,Cu,e-m,0.002,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,AlAndAlAlloys,Ga,e-m,0.001,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,AlAndAlAlloys,Mn,e-m,0.0248,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,AlAndAlAlloys,Mo,e-m,0.002,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,AlAndAlAlloys,Sm,e-m,0.0003,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,AlAndAlAlloys,n/a,m-c,0.0208,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,ferrousMetals,Ag,e-m,0.104,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,ferrousMetals,Ca,e-m,0.033,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,ferrousMetals,Ga,e-m,0.938,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,ferrousMetals,Mo,e-m,0.0075,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,ferrousMetals,Sm,e-m,0.022,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,ferrousMetals,n/a,m-c,0.104,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,n/a,n/a,c-p,0.00378,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,plastics,Ag,e-m,0.875,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,knob,plastics,n/a,m-c,0.875,%,1
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,AlAndAlAlloys,Ag,e-m,0.0932,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,AlAndAlAlloys,As,e-m,0.97,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,AlAndAlAlloys,Cu,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,AlAndAlAlloys,Ga,e-m,0.001,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,AlAndAlAlloys,Mn,e-m,0.0248,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,AlAndAlAlloys,Mo,e-m,0.002,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,AlAndAlAlloys,Sm,e-m,0.0003,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,AlAndAlAlloys,n/a,m-c,0.0861,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,CuAndCuAlloys,Ag,e-m,0.00734,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,CuAndCuAlloys,Dy,e-m,0.75,%,2
OBS,2020,EU27+4,WEEE_generatedDedicated,WEEE_Cat4a,lenseAssembly,CuAndCuAlloys,Zr,e-m,0.25,%,2
