,flow,product,component,material,element,mass
52633,WEEE_collected,WEEE_Cat2,casingSteelBased,ferrousMetals,Ag,263.5139137056823
52634,WEEE_collected,WEEE_Cat2,casingSteelBased,ferrousMetals,Cu,56.079456908258564
52635,WEEE_collected,WEEE_Cat2,casingSteelBased,ferrousMetals,Ga,171.5926586002874
52636,WEEE_collected,WEEE_Cat2,casingSteelBased,ferrousMetals,Mo,8.721731966833834
52637,WEEE_collected,WEEE_Cat2,casingSteelBased,ferrousMetals,O,432.5927666518775
52638,WEEE_collected,WEEE_Cat2,casingSteelBased,ferrousMetals,Sm,190.6823248346928
52639,WEEE_collected,WEEE_Cat2,casingUnspecified,,,1745.2913826874403
52640,WEEE_collected,WEEE_Cat2,casingUnspecified,AlAndAlAlloys,,297.72456130719786
52641,WEEE_collected,WEEE_Cat2,casingUnspecified,AlAndAlAlloys,Ag,96.49526219428806
52642,WEEE_collected,WEEE_Cat2,casingUnspecified,AlAndAlAlloys,As,40.287627654063
52643,WEEE_collected,WEEE_Cat2,casingUnspecified,AlAndAlAlloys,Cu,47.497791002707004
52644,WEEE_collected,WEEE_Cat2,casingUnspecified,AlAndAlAlloys,Ga,31.07085170602698
52645,WEEE_collected,WEEE_Cat2,casingUnspecified,AlAndAlAlloys,Mn,0.5425069318134899
52646,WEEE_collected,WEEE_Cat2,casingUnspecified,AlAndAlAlloys,Mo,60.540581317344774
52647,WEEE_collected,WEEE_Cat2,casingUnspecified,AlAndAlAlloys,Sm,21.2899405009543
52648,WEEE_collected,WEEE_Cat2,casingUnspecified,CuAndCuAlloys,,50.45004578677119
52649,WEEE_collected,WEEE_Cat2,casingUnspecified,CuAndCuAlloys,Ag,24.333188334999594
52650,WEEE_collected,WEEE_Cat2,casingUnspecified,CuAndCuAlloys,Dy,6.829305107577274
52651,WEEE_collected,WEEE_Cat2,casingUnspecified,CuAndCuAlloys,Zr,19.287552344194324
52652,WEEE_collected,WEEE_Cat2,casingUnspecified,ferrousMetals,,215.68881785442775
52653,WEEE_collected,WEEE_Cat2,casingUnspecified,ferrousMetals,Ag,46.77759877718071
52654,WEEE_collected,WEEE_Cat2,casingUnspecified,ferrousMetals,Cu,33.46637764124504
52655,WEEE_collected,WEEE_Cat2,casingUnspecified,ferrousMetals,Ga,59.05600854624828
52656,WEEE_collected,WEEE_Cat2,casingUnspecified,ferrousMetals,Mo,42.994364272215265
52657,WEEE_collected,WEEE_Cat2,casingUnspecified,ferrousMetals,O,28.206699776562857
52658,WEEE_collected,WEEE_Cat2,casingUnspecified,ferrousMetals,Sm,5.1877688409757035
52659,WEEE_collected,WEEE_Cat2,casingUnspecified,glass,,108.68012643134523
52660,WEEE_collected,WEEE_Cat2,casingUnspecified,glass,Ag,36.61837643765337
52661,WEEE_collected,WEEE_Cat2,casingUnspecified,glass,Pd,46.52815036014403
52662,WEEE_collected,WEEE_Cat2,casingUnspecified,glass,Sc,21.137879141116343
52663,WEEE_collected,WEEE_Cat2,casingUnspecified,glass,Zr,4.395720492431456
52664,WEEE_collected,WEEE_Cat2,casingUnspecified,otherMetalsAndMetalAlloys,,685.3633831472115
52665,WEEE_collected,WEEE_Cat2,casingUnspecified,otherMetalsAndMetalAlloys,Ag,202.57220023854143
52666,WEEE_collected,WEEE_Cat2,casingUnspecified,otherMetalsAndMetalAlloys,Al,291.8252628328809
52667,WEEE_collected,WEEE_Cat2,casingUnspecified,otherMetalsAndMetalAlloys,Dy,190.96592007578923
52668,WEEE_collected,WEEE_Cat2,casingUnspecified,plastics,,83.34448499441997
52669,WEEE_collected,WEEE_Cat2,casingUnspecified,plastics,Ag,83.34448499441997
52670,WEEE_collected,WEEE_Cat2,casingUnspecified,undefinedAndMixedMaterials,,304.0399631660649
52671,WEEE_collected,WEEE_Cat2,casingUnspecified,undefinedAndMixedMaterials,Ag,304.0399631660649
52672,WEEE_collected,WEEE_Cat2,coldCathodeLamp,,,2167.804735773682
52673,WEEE_collected,WEEE_Cat2,compContainHazardSubst,,,1253.7318854292387
52674,WEEE_collected,WEEE_Cat2,compressor,,,296.1707510848926
52675,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,,11.122523135409786
52676,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,Ag,2.500062466929485
52677,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,As,0.3632234610345702
52678,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,Cu,0.9559481202733701
52679,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,Dy,1.1239865123519077
52680,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,Ga,0.9050978205659709
52681,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,Mn,0.3716763871295151
52682,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,Mo,0.8938607764880382
52683,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,Sm,1.2086848054843278
52684,WEEE_collected,WEEE_Cat2,compressor,CuAndCuAlloys,Zr,2.799982785152591
52685,WEEE_collected,WEEE_Cat2,compressor,glass,,102.00425655887466
52686,WEEE_collected,WEEE_Cat2,compressor,glass,Ag,16.6076290895924
52687,WEEE_collected,WEEE_Cat2,compressor,glass,Pd,5.982368831076659
52688,WEEE_collected,WEEE_Cat2,compressor,glass,Sc,47.798287864892544
52689,WEEE_collected,WEEE_Cat2,compressor,glass,Zr,31.61597077331314
52690,WEEE_collected,WEEE_Cat2,compressor,otherFerrousAlloys,,19.591970566209945
52691,WEEE_collected,WEEE_Cat2,compressor,otherFerrousAlloys,Ag,1.4597825737816463
52692,WEEE_collected,WEEE_Cat2,compressor,otherFerrousAlloys,Ca,0.17489020985879475
52693,WEEE_collected,WEEE_Cat2,compressor,otherFerrousAlloys,Ga,1.1879670894076204
52694,WEEE_collected,WEEE_Cat2,compressor,otherFerrousAlloys,Mo,16.670143161927193
52695,WEEE_collected,WEEE_Cat2,compressor,otherFerrousAlloys,Sm,0.09918753123469266
52696,WEEE_collected,WEEE_Cat2,compressor,otherOrUndefinedMaterials,,82.8456393531147
52697,WEEE_collected,WEEE_Cat2,compressor,otherOrUndefinedMaterials,Ag,82.8456393531147
52698,WEEE_collected,WEEE_Cat2,compressor,plastics,,43.36543891178923
52699,WEEE_collected,WEEE_Cat2,compressor,plastics,Ag,43.36543891178923
52700,WEEE_collected,WEEE_Cat2,compressor,steelAndSteelAlloys,,37.2409225594942
52701,WEEE_collected,WEEE_Cat2,compressor,steelAndSteelAlloys,Ag,7.673888505872373
52702,WEEE_collected,WEEE_Cat2,compressor,steelAndSteelAlloys,Cu,1.9217128916912865
52703,WEEE_collected,WEEE_Cat2,compressor,steelAndSteelAlloys,Ga,16.093636085552113
52704,WEEE_collected,WEEE_Cat2,compressor,steelAndSteelAlloys,Mo,6.990744885426007
52705,WEEE_collected,WEEE_Cat2,compressor,steelAndSteelAlloys,O,2.452047523703844
52706,WEEE_collected,WEEE_Cat2,compressor,steelAndSteelAlloys,Sm,2.1088926672485897
52707,WEEE_collected,WEEE_Cat2,condensator,,,137.17095965570184
52708,WEEE_collected,WEEE_Cat2,contactor,,,162.76465935837243
52709,WEEE_collected,WEEE_Cat2,displayCRT,,,2896.426746019366
52710,WEEE_collected,WEEE_Cat2,displayCRT,AlAndAlAlloys,,556.4151483782329
52711,WEEE_collected,WEEE_Cat2,displayCRT,AlAndAlAlloys,Ag,57.6025674643579
52712,WEEE_collected,WEEE_Cat2,displayCRT,AlAndAlAlloys,As,71.74100290650969
52713,WEEE_collected,WEEE_Cat2,displayCRT,AlAndAlAlloys,Cu,69.43083934142116
52714,WEEE_collected,WEEE_Cat2,displayCRT,AlAndAlAlloys,Ga,207.7493801043868
52715,WEEE_collected,WEEE_Cat2,displayCRT,AlAndAlAlloys,Mn,7.838103256782105
52716,WEEE_collected,WEEE_Cat2,displayCRT,AlAndAlAlloys,Mo,75.81574831328254
52717,WEEE_collected,WEEE_Cat2,displayCRT,AlAndAlAlloys,Sm,66.23750699149271
52718,WEEE_collected,WEEE_Cat2,displayCRT,glass,,2340.0115976411334
52719,WEEE_collected,WEEE_Cat2,displayCRT,glass,Ag,992.0886803297134
52720,WEEE_collected,WEEE_Cat2,displayCRT,glass,Pd,180.2690705184477
52721,WEEE_collected,WEEE_Cat2,displayCRT,glass,Sc,120.08088251002317
52722,WEEE_collected,WEEE_Cat2,displayCRT,glass,Zr,1047.5729642829494
52723,WEEE_collected,WEEE_Cat2,displayLCD,,,1.525435249699998
52724,WEEE_collected,WEEE_Cat2,displayLCD,AlAndAlAlloys,,0.013258064263424336
52725,WEEE_collected,WEEE_Cat2,displayLCD,AlAndAlAlloys,Ag,0.003339924944045628
52726,WEEE_collected,WEEE_Cat2,displayLCD,AlAndAlAlloys,As,0.001571136609817952
52727,WEEE_collected,WEEE_Cat2,displayLCD,AlAndAlAlloys,Cu,0.0011151251655768793
52728,WEEE_collected,WEEE_Cat2,displayLCD,AlAndAlAlloys,Ga,0.0025419481488486843
52729,WEEE_collected,WEEE_Cat2,displayLCD,AlAndAlAlloys,Mn,0.000868589857425703
52730,WEEE_collected,WEEE_Cat2,displayLCD,AlAndAlAlloys,Mo,0.0021294955274882457
52731,WEEE_collected,WEEE_Cat2,displayLCD,AlAndAlAlloys,Sm,0.0016918440102212295
52732,WEEE_collected,WEEE_Cat2,displayLCD,CuAndCuAlloys,,0.4729001310214683
52733,WEEE_collected,WEEE_Cat2,displayLCD,CuAndCuAlloys,Ag,0.25132049646583154
52734,WEEE_collected,WEEE_Cat2,displayLCD,CuAndCuAlloys,Dy,0.12423343020500466
52735,WEEE_collected,WEEE_Cat2,displayLCD,CuAndCuAlloys,Zr,0.09734620435063207
52736,WEEE_collected,WEEE_Cat2,displayLCD,ferrousMetals,,0.024410488873409814
52737,WEEE_collected,WEEE_Cat2,displayLCD,ferrousMetals,Ag,0.0017370100478169767
52738,WEEE_collected,WEEE_Cat2,displayLCD,ferrousMetals,Cu,0.01673897346105747
52739,WEEE_collected,WEEE_Cat2,displayLCD,ferrousMetals,Ga,9.271099354234425e-05
52740,WEEE_collected,WEEE_Cat2,displayLCD,ferrousMetals,Mo,0.002725629089135315
52741,WEEE_collected,WEEE_Cat2,displayLCD,ferrousMetals,O,0.001652766353673267
52742,WEEE_collected,WEEE_Cat2,displayLCD,ferrousMetals,Sm,0.001463398928184443
52743,WEEE_collected,WEEE_Cat2,displayLCD,glass,,0.44219807204734635
52744,WEEE_collected,WEEE_Cat2,displayLCD,glass,Ag,0.270457984645308
52745,WEEE_collected,WEEE_Cat2,displayLCD,glass,Pd,0.028450750949758095
52746,WEEE_collected,WEEE_Cat2,displayLCD,glass,Sc,0.13781032985124547
52747,WEEE_collected,WEEE_Cat2,displayLCD,glass,Zr,0.00547900660103463
52748,WEEE_collected,WEEE_Cat2,displayLCD,plastics,,0.04252627796719724
52749,WEEE_collected,WEEE_Cat2,displayLCD,plastics,Ag,0.04252627796719724
52750,WEEE_collected,WEEE_Cat2,displayLCD,undefinedAndMixedMaterials,,0.5301422155271523
52751,WEEE_collected,WEEE_Cat2,displayLCD,undefinedAndMixedMaterials,Ag,0.5301422155271523
52752,WEEE_collected,WEEE_Cat2,displayLCDunder100cm2,,,1242.0621745948336
52753,WEEE_collected,WEEE_Cat2,displayOther,,,4094.7756844540395
52754,WEEE_collected,WEEE_Cat2,displayOther,AlAndAlAlloys,,287.4032586328228
52755,WEEE_collected,WEEE_Cat2,displayOther,AlAndAlAlloys,Ag,46.85846436766609
52756,WEEE_collected,WEEE_Cat2,displayOther,AlAndAlAlloys,As,16.36923004991475
52757,WEEE_collected,WEEE_Cat2,displayOther,AlAndAlAlloys,Cu,8.613716582658286
52758,WEEE_collected,WEEE_Cat2,displayOther,AlAndAlAlloys,Ga,60.90584849645191
52759,WEEE_collected,WEEE_Cat2,displayOther,AlAndAlAlloys,Mn,39.765642276913105
52760,WEEE_collected,WEEE_Cat2,displayOther,AlAndAlAlloys,Mo,47.041716198577184
52761,WEEE_collected,WEEE_Cat2,displayOther,AlAndAlAlloys,Sm,67.84864066064151
52762,WEEE_collected,WEEE_Cat2,displayOther,CuAndCuAlloys,,86.94258968618517
52763,WEEE_collected,WEEE_Cat2,displayOther,CuAndCuAlloys,Ag,54.77555645063407
52764,WEEE_collected,WEEE_Cat2,displayOther,CuAndCuAlloys,Dy,28.53060729288805
52765,WEEE_collected,WEEE_Cat2,displayOther,CuAndCuAlloys,Zr,3.636425942663054
52766,WEEE_collected,WEEE_Cat2,displayOther,ferrousMetals,,396.04349906483867
52767,WEEE_collected,WEEE_Cat2,displayOther,ferrousMetals,Ag,37.05590281235276
52768,WEEE_collected,WEEE_Cat2,displayOther,ferrousMetals,Cu,37.46916404974717
52769,WEEE_collected,WEEE_Cat2,displayOther,ferrousMetals,Ga,47.338298559998364
52770,WEEE_collected,WEEE_Cat2,displayOther,ferrousMetals,Mo,154.92032203663214
52771,WEEE_collected,WEEE_Cat2,displayOther,ferrousMetals,O,10.144046146009167
52772,WEEE_collected,WEEE_Cat2,displayOther,ferrousMetals,Sm,109.11576546009888
52773,WEEE_collected,WEEE_Cat2,displayOther,glass,,207.97923421607646
52774,WEEE_collected,WEEE_Cat2,displayOther,glass,Ag,28.97816823604382
52775,WEEE_collected,WEEE_Cat2,displayOther,glass,Pd,47.45261935583517
52776,WEEE_collected,WEEE_Cat2,displayOther,glass,Sc,24.4607275282505
52777,WEEE_collected,WEEE_Cat2,displayOther,glass,Zr,107.08771909594678
52778,WEEE_collected,WEEE_Cat2,displayOther,otherMetalsAndMetalAlloys,,1704.5883680058846
52779,WEEE_collected,WEEE_Cat2,displayOther,otherMetalsAndMetalAlloys,Ag,301.7783661147444
52780,WEEE_collected,WEEE_Cat2,displayOther,otherMetalsAndMetalAlloys,Al,606.9573828619099
52781,WEEE_collected,WEEE_Cat2,displayOther,otherMetalsAndMetalAlloys,Dy,795.8526190292304
52782,WEEE_collected,WEEE_Cat2,displayOther,plastics,,731.3008450408563
52783,WEEE_collected,WEEE_Cat2,displayOther,plastics,Ag,731.3008450408563
52784,WEEE_collected,WEEE_Cat2,displayOther,undefinedAndMixedMaterials,,680.517889807376
52785,WEEE_collected,WEEE_Cat2,displayOther,undefinedAndMixedMaterials,Ag,680.517889807376
52786,WEEE_collected,WEEE_Cat2,displayPlasma,,,3130.448535837654
52787,WEEE_collected,WEEE_Cat2,driveCDDExt,,,2798.021812671018
52788,WEEE_collected,WEEE_Cat2,driveCDDInt,,,2069.945666269542
52789,WEEE_collected,WEEE_Cat2,driveCDDInt,AlAndAlAlloys,,21.8374001075266
52790,WEEE_collected,WEEE_Cat2,driveCDDInt,AlAndAlAlloys,Ag,5.524674578295304
52791,WEEE_collected,WEEE_Cat2,driveCDDInt,AlAndAlAlloys,As,0.5281450487111801
52792,WEEE_collected,WEEE_Cat2,driveCDDInt,AlAndAlAlloys,Cu,1.7353286931005407
52793,WEEE_collected,WEEE_Cat2,driveCDDInt,AlAndAlAlloys,Ga,3.1686332963210133
52794,WEEE_collected,WEEE_Cat2,driveCDDInt,AlAndAlAlloys,Mn,5.511704344900655
52795,WEEE_collected,WEEE_Cat2,driveCDDInt,AlAndAlAlloys,Mo,4.698178031203035
52796,WEEE_collected,WEEE_Cat2,driveCDDInt,AlAndAlAlloys,Sm,0.6707361149948721
52797,WEEE_collected,WEEE_Cat2,driveCDDInt,CuAndCuAlloys,,1578.1064190576044
52798,WEEE_collected,WEEE_Cat2,driveCDDInt,CuAndCuAlloys,Ag,431.6178171157887
52799,WEEE_collected,WEEE_Cat2,driveCDDInt,CuAndCuAlloys,Dy,951.1621251815868
52800,WEEE_collected,WEEE_Cat2,driveCDDInt,CuAndCuAlloys,Zr,195.3264767602289
52801,WEEE_collected,WEEE_Cat2,driveCDDInt,ferrousMetals,,175.8128182796382
52802,WEEE_collected,WEEE_Cat2,driveCDDInt,ferrousMetals,Ag,54.880530040283745
52803,WEEE_collected,WEEE_Cat2,driveCDDInt,ferrousMetals,Cu,84.3322683951949
52804,WEEE_collected,WEEE_Cat2,driveCDDInt,ferrousMetals,Ga,15.541820216436987
52805,WEEE_collected,WEEE_Cat2,driveCDDInt,ferrousMetals,Mo,6.010853999562143
52806,WEEE_collected,WEEE_Cat2,driveCDDInt,ferrousMetals,O,12.656774757953297
52807,WEEE_collected,WEEE_Cat2,driveCDDInt,ferrousMetals,Sm,2.3905708702072515
52808,WEEE_collected,WEEE_Cat2,driveCDDInt,otherMetalsAndMetalAlloys,,125.95503882687349
52809,WEEE_collected,WEEE_Cat2,driveCDDInt,otherMetalsAndMetalAlloys,Ag,99.84784812512538
52810,WEEE_collected,WEEE_Cat2,driveCDDInt,otherMetalsAndMetalAlloys,Al,22.480740107771958
52811,WEEE_collected,WEEE_Cat2,driveCDDInt,otherMetalsAndMetalAlloys,Dy,3.6264505939760663
52812,WEEE_collected,WEEE_Cat2,driveCDDInt,plastics,,110.2530359886078
52813,WEEE_collected,WEEE_Cat2,driveCDDInt,plastics,Ag,110.2530359886078
52814,WEEE_collected,WEEE_Cat2,driveCDDInt,undefinedAndMixedMaterials,,57.98095400929204
52815,WEEE_collected,WEEE_Cat2,driveCDDInt,undefinedAndMixedMaterials,Ag,57.98095400929204
52816,WEEE_collected,WEEE_Cat2,driveFDD,,,304.0489398699413
52817,WEEE_collected,WEEE_Cat2,driveFDD,AlAndAlAlloys,,299.6713604213452
52818,WEEE_collected,WEEE_Cat2,driveFDD,AlAndAlAlloys,Ag,5.338506811160106
52819,WEEE_collected,WEEE_Cat2,driveFDD,AlAndAlAlloys,As,36.25781752156865
52820,WEEE_collected,WEEE_Cat2,driveFDD,AlAndAlAlloys,Cu,16.95626433777581
52821,WEEE_collected,WEEE_Cat2,driveFDD,AlAndAlAlloys,Ga,13.757224740044176
52822,WEEE_collected,WEEE_Cat2,driveFDD,AlAndAlAlloys,Mn,90.85485260971322
52823,WEEE_collected,WEEE_Cat2,driveFDD,AlAndAlAlloys,Mo,30.04103531446114
52824,WEEE_collected,WEEE_Cat2,driveFDD,AlAndAlAlloys,Sm,106.46565908662218
52825,WEEE_collected,WEEE_Cat2,driveFDD,ferrousMetals,,4.377579448596174
52826,WEEE_collected,WEEE_Cat2,driveFDD,ferrousMetals,Ag,0.45785575515801585
52827,WEEE_collected,WEEE_Cat2,driveFDD,ferrousMetals,Cu,0.4487479997178225
52828,WEEE_collected,WEEE_Cat2,driveFDD,ferrousMetals,Ga,0.9622708252023147
52829,WEEE_collected,WEEE_Cat2,driveFDD,ferrousMetals,Mo,0.6969895197863756
52830,WEEE_collected,WEEE_Cat2,driveFDD,ferrousMetals,O,0.28231577319489837
52831,WEEE_collected,WEEE_Cat2,driveFDD,ferrousMetals,Sm,1.5293995755367455
52832,WEEE_collected,WEEE_Cat2,driveHDD,,,6165.147700459944
52833,WEEE_collected,WEEE_Cat2,driveHDD,AlAndAlAlloys,,171.5351773045406
52834,WEEE_collected,WEEE_Cat2,driveHDD,AlAndAlAlloys,Ag,4.601466874825997
52835,WEEE_collected,WEEE_Cat2,driveHDD,AlAndAlAlloys,As,15.036536056716097
52836,WEEE_collected,WEEE_Cat2,driveHDD,AlAndAlAlloys,Cu,69.24580097504817
52837,WEEE_collected,WEEE_Cat2,driveHDD,AlAndAlAlloys,Ga,48.910035024589966
52838,WEEE_collected,WEEE_Cat2,driveHDD,AlAndAlAlloys,Mn,2.8639220656972864
52839,WEEE_collected,WEEE_Cat2,driveHDD,AlAndAlAlloys,Mo,22.15676310497869
52840,WEEE_collected,WEEE_Cat2,driveHDD,AlAndAlAlloys,Sm,8.7206532026844
52841,WEEE_collected,WEEE_Cat2,driveHDD,CuAndCuAlloys,,1950.2025597195354
52842,WEEE_collected,WEEE_Cat2,driveHDD,CuAndCuAlloys,Ag,176.45202366927757
52843,WEEE_collected,WEEE_Cat2,driveHDD,CuAndCuAlloys,Dy,971.6650208605629
52844,WEEE_collected,WEEE_Cat2,driveHDD,CuAndCuAlloys,Zr,802.0855151896947
52845,WEEE_collected,WEEE_Cat2,driveHDD,ferrousMetals,,1360.8284662639685
52846,WEEE_collected,WEEE_Cat2,driveHDD,ferrousMetals,Ag,640.9754620547138
52847,WEEE_collected,WEEE_Cat2,driveHDD,ferrousMetals,Cu,147.162081059192
52848,WEEE_collected,WEEE_Cat2,driveHDD,ferrousMetals,Ga,56.92943050863083
52849,WEEE_collected,WEEE_Cat2,driveHDD,ferrousMetals,Mo,159.9765049129395
52850,WEEE_collected,WEEE_Cat2,driveHDD,ferrousMetals,O,177.9865467643394
52851,WEEE_collected,WEEE_Cat2,driveHDD,ferrousMetals,Sm,177.7984409641527
52852,WEEE_collected,WEEE_Cat2,driveHDD,otherMetalsAndMetalAlloys,,204.95119329749627
52853,WEEE_collected,WEEE_Cat2,driveHDD,otherMetalsAndMetalAlloys,Ag,26.960292050553317
52854,WEEE_collected,WEEE_Cat2,driveHDD,otherMetalsAndMetalAlloys,Al,174.52675946438438
52855,WEEE_collected,WEEE_Cat2,driveHDD,otherMetalsAndMetalAlloys,Dy,3.4641417825586935
52856,WEEE_collected,WEEE_Cat2,driveHDD,plastics,,416.91004409507343
52857,WEEE_collected,WEEE_Cat2,driveHDD,plastics,Ag,416.91004409507343
52858,WEEE_collected,WEEE_Cat2,driveHDD,undefinedAndMixedMaterials,,2060.7202597793325
52859,WEEE_collected,WEEE_Cat2,driveHDD,undefinedAndMixedMaterials,Ag,2060.7202597793325
52860,WEEE_collected,WEEE_Cat2,driveUnspecified,,,2246.6756576572075
52861,WEEE_collected,WEEE_Cat2,driveUnspecified,CuAndCuAlloys,,164.3754116475697
52862,WEEE_collected,WEEE_Cat2,driveUnspecified,CuAndCuAlloys,Ag,39.9210512249598
52863,WEEE_collected,WEEE_Cat2,driveUnspecified,CuAndCuAlloys,Dy,38.167946761794745
52864,WEEE_collected,WEEE_Cat2,driveUnspecified,CuAndCuAlloys,Zr,86.28641366081499
52865,WEEE_collected,WEEE_Cat2,driveUnspecified,ferrousMetals,,694.0334170821047
52866,WEEE_collected,WEEE_Cat2,driveUnspecified,ferrousMetals,Ag,62.717961861267376
52867,WEEE_collected,WEEE_Cat2,driveUnspecified,ferrousMetals,Cu,15.190754742055036
52868,WEEE_collected,WEEE_Cat2,driveUnspecified,ferrousMetals,Ga,41.94842674552422
52869,WEEE_collected,WEEE_Cat2,driveUnspecified,ferrousMetals,Mo,203.46110873120548
52870,WEEE_collected,WEEE_Cat2,driveUnspecified,ferrousMetals,O,197.23064344464765
52871,WEEE_collected,WEEE_Cat2,driveUnspecified,ferrousMetals,Sm,173.48452155740486
52872,WEEE_collected,WEEE_Cat2,driveUnspecified,plastics,,354.2149238846276
52873,WEEE_collected,WEEE_Cat2,driveUnspecified,plastics,Ag,354.2149238846276
52874,WEEE_collected,WEEE_Cat2,driveUnspecified,undefinedAndMixedMaterials,,1034.051905042906
52875,WEEE_collected,WEEE_Cat2,driveUnspecified,undefinedAndMixedMaterials,Ag,1034.051905042906
52876,WEEE_collected,WEEE_Cat2,electricEngine,,,2916.2476738046657
52877,WEEE_collected,WEEE_Cat2,electricEngine,AlAndAlAlloys,,415.73081246945355
52878,WEEE_collected,WEEE_Cat2,electricEngine,AlAndAlAlloys,Ag,135.16223981780755
52879,WEEE_collected,WEEE_Cat2,electricEngine,AlAndAlAlloys,As,10.854727264087984
52880,WEEE_collected,WEEE_Cat2,electricEngine,AlAndAlAlloys,Cu,68.79620261486818
52881,WEEE_collected,WEEE_Cat2,electricEngine,AlAndAlAlloys,Ga,11.788784242020082
52882,WEEE_collected,WEEE_Cat2,electricEngine,AlAndAlAlloys,Mn,10.676769854355536
52883,WEEE_collected,WEEE_Cat2,electricEngine,AlAndAlAlloys,Mo,68.15541985276208
52884,WEEE_collected,WEEE_Cat2,electricEngine,AlAndAlAlloys,Sm,110.29666882355215
52885,WEEE_collected,WEEE_Cat2,electricEngine,CuAndCuAlloys,,1284.0947481094822
52886,WEEE_collected,WEEE_Cat2,electricEngine,CuAndCuAlloys,Ag,130.5561132366816
52887,WEEE_collected,WEEE_Cat2,electricEngine,CuAndCuAlloys,Dy,1034.379977864512
52888,WEEE_collected,WEEE_Cat2,electricEngine,CuAndCuAlloys,Zr,119.15865700828749
52889,WEEE_collected,WEEE_Cat2,electricEngine,carbon,,405.45953809036297
52890,WEEE_collected,WEEE_Cat2,electricEngine,carbon,Ag,157.29478107182658
52891,WEEE_collected,WEEE_Cat2,electricEngine,carbon,Pd,168.3842761813851
52892,WEEE_collected,WEEE_Cat2,electricEngine,carbon,Sc,76.622146595854
52893,WEEE_collected,WEEE_Cat2,electricEngine,carbon,Zr,3.158334241297409
52894,WEEE_collected,WEEE_Cat2,electricEngine,ferrousMetals,,103.06577963238439
52895,WEEE_collected,WEEE_Cat2,electricEngine,ferrousMetals,Ag,14.807021388327836
52896,WEEE_collected,WEEE_Cat2,electricEngine,ferrousMetals,Ca,1.5346405924710318
52897,WEEE_collected,WEEE_Cat2,electricEngine,ferrousMetals,Cu,36.18102649026203
52898,WEEE_collected,WEEE_Cat2,electricEngine,ferrousMetals,Ga,12.634012843902168
52899,WEEE_collected,WEEE_Cat2,electricEngine,ferrousMetals,Mo,21.737498889883362
52900,WEEE_collected,WEEE_Cat2,electricEngine,ferrousMetals,O,4.368265036985519
52901,WEEE_collected,WEEE_Cat2,electricEngine,ferrousMetals,Sm,11.803314390552513
52902,WEEE_collected,WEEE_Cat2,electricEngine,otherOrganics,,296.5999529452109
52903,WEEE_collected,WEEE_Cat2,electricEngine,otherOrganics,Ag,296.5999529452109
52904,WEEE_collected,WEEE_Cat2,electricEngine,plastics,,411.29684255776925
52905,WEEE_collected,WEEE_Cat2,electricEngine,plastics,Ag,411.29684255776925
52906,WEEE_collected,WEEE_Cat2,filterFoamBased,,,195.49841565764694
52907,WEEE_collected,WEEE_Cat2,filterFoamBased,plastics,,195.49841565764694
52908,WEEE_collected,WEEE_Cat2,filterFoamBased,plastics,Ag,195.49841565764694
52909,WEEE_collected,WEEE_Cat2,fuse,,,865.70909872154
52910,WEEE_collected,WEEE_Cat2,gear,,,2631.5705736569275
52911,WEEE_collected,WEEE_Cat2,gear,plastics,,2631.5705736569275
52912,WEEE_collected,WEEE_Cat2,gear,plastics,Ag,2631.5705736569275
52913,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,,,240.43693138895384
52914,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,CuAndCuAlloys,,62.984423354811774
52915,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,CuAndCuAlloys,Ag,42.40239516622428
52916,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,CuAndCuAlloys,Dy,19.68370185465752
52917,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,CuAndCuAlloys,Zr,0.8983263339299506
52918,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,,142.39034682436687
52919,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,otherOrUndefinedMaterials,Ag,142.39034682436687
52920,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,plastics,,17.85157913311417
52921,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,plastics,Ag,17.85157913311417
52922,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,steelAndSteelAlloys,,17.210582076661087
52923,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Ag,4.11151110852436
52924,WEEE_collected,WEEE_Cat2,heatingCoolingEEEairCondenser,steelAndSteelAlloys,Cu,0.9936561310292639
